Strandbräsma;Cardamine parviflora;L.;VU;4
Engelsk skörbjuggsört;Cochlearia officinalis subsp. anglica;(L.) Asch. & Graebn.;VU;56
Kråkkrassing;Lepidium coronopus;(L.) Al-Shehbaz;VU;163
Månviol;Lunaria rediviva;L.;NT;477
Bäckfräne;Nasturtium microphyllum;(Boenn. ex Rchb.) Rchb.;CR;82
Källfräne;Nasturtium officinale;W. T. Aiton;VU;377
Korndådra;Neslia paniculata;(L.) Desv.;EN;41
Vanlig korndådra;Neslia paniculata subsp. paniculata;;NE;7
Åkerrättika;Raphanus raphanistrum;L.;VU;57
Vanlig åkerrättika;Raphanus raphanistrum subsp. raphanistrum;;NE;5
Vattenfräne;Rorippa amphibia;(L.) Besser;NT;307
Klådris;Myricaria germanica;(L.) Desv.;NT;31
Marrisp;Limonium vulgare;Mill.;VU;99
Vanlig marrisp;Limonium vulgare var. vulgare;;NE;14
Dikesskräppa;Rumex conglomeratus;Murray;EN;178
Klätt;Agrostemma githago;L.;EN;228
Åkerklätt;Agrostemma githago subsp. githago;;NE;27
Spädnarv;Arenaria leptoclados;(Rchb.) Guss.;CR;24
Kustsandnarv;Arenaria serpyllifolia subsp. lloydii;(Jord.) Bonnier;VU;8
Raggarv;Cerastium brachypetalum;Pers.;VU;87
Sandnejlika;Dianthus arenarius;L.;VU;2104
Knippnejlika;Dianthus armeria;L.;VU;56
Praktnejlika;Dianthus superbus;L.;EN;327
Grusnejlika;Gypsophila muralis;L.;EN;82
Fågelarv;Holosteum umbellatum;L.;NT;368
Klippnejlika;Petrorhagia saxifraga;(L.) Link;NT;96
Sandnörel;Sabulina viscosa;(Schreber) Rchb.;CR;101
Fältnarv;Sagina apetala;Ard.;VU;128
Strandnarv;Sagina maritima;Don;NT;147
Sylnarv;Sagina revelierei;Jordan & Fourr.;NT;87
Sydspärgel;Spergula arvensis subsp. arvensis;;NT;55
Sandmålla;Atriplex laciniata;L.;VU;39
Lungrot;Blitum bonus-henricus;(L.) Rchb.;VU;360
Gatmålla;Chenopodiastrum murale;(L.) S.Fuentes, Uotila & Borsch;CR;113
Östersjömålla;Chenopodium striatiforme;Murr;EN;6
Stinkmålla;Chenopodium vulvaria;L.;EN;196
Saltmålla;Halimione pedunculata;(L.) Aellen;VU;166
Bymålla;Oxybasis urbica;(L.) S.Fuentes, Uotila & Borsch;RE;5
Glasört;Salicornia europaea;L.;NT;264
Saltört;Suaeda maritima;(L.) Dumort.;NT;183
Knutört;Lysimachia minima;(L.) U. Manns & Anderb.;VU;115
Skogslysing;Lysimachia nemorum;L.;NT;239
Lundviva;Primula elatior;(L.) Hill;NT;150
Majviva;Primula farinosa;L.;NT;842
Jordviva;Primula vulgaris;Huds.;RE;54
Ryl;Chimaphila umbellata;(L.) W. P. C. Barton;EN;889
Småsnärjmåra;Galium spurium subsp. vaillantii;(DC.) Gaudin;NT;91
Backmåra;Galium suecicum;(Sterner) Ehrend.;NT;36
Vanlig backmåra;Galium suecicum var. suecicum;;NE;7
Åkermadd;Sherardia arvensis;L.;VU;492
Bredarun;Centaurium erythraea;Rafn;NT;18
Flockarun;Centaurium erythraea var. erythraea;;NT;311
Klockgentiana;Gentiana pneumonanthe;L.;EN;871
Kustgentiana;Gentianella campestris subsp. baltica;(Murb.) Tutin;EN;89
Paddfot;Asperugo procumbens;L.;NT;184
Sminkrot;Buglossoides arvensis;(L.) I. M. Johnst.;NT;85
Vit sminkrot;Buglossoides arvensis var. arvensis;;NT;462
Blå sminkrot;Buglossoides arvensis var. coerulescens;(DC.) A. Hansen & Sunding;VU;140
Piggfrö;Lappula squarrosa;(Retz.) Dumort.;EN;14
Smalbladig lungört;Pulmonaria angustifolia;L.;EN;46
Fläcklungört;Pulmonaria officinalis;L.;VU;218
Ljungsnärja;Cuscuta epithymum;(L.) L.;VU;133
Äkta ljungsnärja;Cuscuta epithymum var. epithymum;;NE;21
Bolmört;Hyoscyamus niger;L.;NT;254
Röd nattskatta;Solanum villosum subsp. miniatum;(Bernh. ex Willd.) Edmonds;RE;16
Ask;Fraxinus excelsior;L.;EN;8696
Spjutsporre;Kickxia elatine;(L.) Dumort.;EN;256
Äkta spjutsporre;Kickxia elatine subsp. elatine;;NE;11
Kalvnos;Misopates orontium;(L.) Raf.;NT;60
Skogsveronika;Veronica montana;L.;NT;570
Alvarveronika;Veronica praecox;All.;EN;246
Axveronika;Veronica spicata;L.;NT;588
Vanlig axveronika;Veronica spicata subsp. spicata;;NE;92
Klibbveronika;Veronica triphyllos;L.;NT;546
Strandflenört;Scrophularia umbrosa;Dumort.;CR;49
Ölandskungsljus;Verbascum densiflorum;Bertol.;EN;82
Grenigt kungsljus;Verbascum lychnitis;L.;VU;62
Kritsuga;Ajuga genevensis;L.;CR;126
Humlesuga;Betonica officinalis;L.;EN;250
Kalkdån;Galeopsis angustifolia;Ehrh. ex Hoffm.;VU;2
Mjukdån;Galeopsis ladanum;L.;NT;192
Hjärtstilla;Leonurus cardiaca;L.;VU;121
Äkta hjärtstilla;Leonurus cardiaca subsp. cardiaca;;NE;171
Kransborre;Marrubium vulgare;L.;EN;4
Ädelmynta;Mentha × gracilis;Sole;EN;44
Småblommig ädelmynta;Mentha × gracilis 'Parviflora';;NE;1
Gleshårig ädelmynta;Mentha × gracilis 'Verticillata';;NE;3
Kattmynta;Nepeta cataria;L.;EN;49
Ängssalvia;Salvia pratensis;L.;VU;47
Kranssalvia;Salvia verticillata;L.;EN;66
Småfrossört;Scutellaria minor;Huds.;EN;183
Åkersyska;Stachys arvensis;(L.) L.;VU;584
Stortimjan;Thymus pulegioides;L.;VU;91
Vanlig stortimjan;Thymus pulegioides subsp. pulegioides;;NE;11
Backtimjan;Thymus serpyllum;L.;NT;3012
Ljungögontröst;Euphrasia micrantha;Rchb.;VU;92
Läkeögontröst;Euphrasia officinalis;L.;EN;2
Stor ögontröst;Euphrasia officinalis subsp. pratensis;Schübl. & G. Martens;EN;196
Korskovall;Melampyrum cristatum;L.;NT;26
Åkerrödtoppa;Odontites vernus;(Bellardi) Dumort.;NT;242
Klintsnyltrot;Orobanche elatior;Sutton;EN;778
Tistelsnyltrot;Orobanche reticulata;Wallr.;EN;123
Granspira;Pedicularis sylvatica;L.;NT;649
Åkerskallra;Rhinanthus angustifolius subsp. apterus;(Fr.) Hyl.;EN;1
Järnek;Ilex aquifolium;L.;CR;607
Skogsklocka;Campanula cervicaria;L.;NT;47
Rapunkelklocka;Campanula rapunculus;L.;VU;173
Åkerkulla;Anthemis arvensis;L.;NT;678
Vanlig åkerkulla;Anthemis arvensis subsp. arvensis;;NE;20
Kamomillkulla;Anthemis cotula;L.;EN;29
Slåttergubbe;Arnica montana;L.;VU;1324
Klubbfibbla;Arnoseris minima;(L.) Schweigg. & Körte;EN;88
Sandmalört;Artemisia stelleriana;Besser;RE;3
Piggtistel;Carduus acanthoides;L.;NT;1043
Jordtistel;Cirsium acaule;(L.) Scop.;NT;1406
Klasefibbla;Crepis praemorsa;(L.) Walther;NT;147
Klofibbla;Crepis tectorum;L.;NT;368
Vanlig klofibbla;Crepis tectorum var. tectorum;;NE;25
Hedblomster;Helichrysum arenarium;(L.) Moench;VU;4850
Stoftfibbla;Hieracium canitiosum;Dahlst. ex Malme;VU;8
;Hieracium aterrimum;Hyl.;VU;3
;Hieracium basilimbatum;Hyl.;EN;1
;Hieracium bathymallum;Hyl.;NT;8
;Hieracium brachycodon;Hyl.;EN;1
;Hieracium brachythysanum;Hyl.;VU;4
;Hieracium contaminatum;Wiinst.;NT;2
;Hieracium cyrtocladum;Hyl.;NT;1
;Hieracium decorans;Hyl.;VU;1
;Hieracium densipellitum;Hyl.;EN;1
;Hieracium diphyllum;Hyl.;VU;2
Bårdfibbla;Hieracium eudaedalum;Stenstr. ex Dahlst.;EN;5
;Hieracium grandiserratum;Hyl.;NT;3
Hjeltfibbla;Hieracium hjeltii;Norrl.;NT;7
;Hieracium koehleri;(Dahlst. ex Zahn) Dahlst.;NT;2
;Hieracium marginelliceps;Dahlst.;EN;1
;Hieracium microcodon;Hyl.;VU;4
;Hieracium mimeticum;Hyl.;NT;2
Trollfibbla;Hieracium oistophyllum;Pugsley;NT;5
;Hieracium otophorum;Hyl.;NT;6
;Hieracium parallelisquameum;Hyl.;NT;2
;Hieracium psilurum;Hyl.;NT;4
Sydlig trollfibbla;Hieracium pycnodon;(Dahlst.) Dahlst.;EN;3
;Hieracium scotostylum;Hyl.;RE;1
;Hieracium seriflorum;Hyl.;VU;1
;Hieracium spodiocladum;Hyl.;EN;4
;Hieracium stenocranoides;Wiinst.;NT;7
;Hieracium acriserratum;Ohlsén;EN;1
;Hieracium ahlfvengrenii;(Dahlst. ex Zahn) Dahlst. ex Johanss.;NT;21
Sydfibbla;Hieracium austrinum;Stenstr.;NT;11
Narrklibbfibbla;Hieracium chlorodes;(Dahlst.) Dahlst.;NT;1
Krysoprasfibbla;Hieracium chrysoprasium;Wiinst.;NT;6
;Hieracium diaphanum;Fr.;DD;2
;Hieracium externum;Ohlsén;EN;1
Franskartfibbla;Hieracium hemimaculatum;T.Tyler;VU;1
Villandsfibbla;Hieracium impressiforme;(Dahlst.) Dahlst.;NT;10
Lübecksfibbla;Hieracium luebeckii;(Dahlst.) Dahlst. ex Johanss.;NT;2
Hårig kartfibbla;Hieracium maculato-ornatum;T.Tyler;VU;1
;Hieracium maculatum;Sm.;NT;2
Stor hagfibbla;Hieracium megavulgatum;T. Tyler;NT;3
;Hieracium retusulum;Ohlsén;VU;2
;Hieracium semiornatum;Dahlst. ex Ohlsén;EN;1
;Hieracium striatisquameum;Ohlsén;NT;5
Åkerfibbla;Hypochaeris glabra;L.;VU;132
Slåtterfibbla;Hypochaeris maculata;L.;NT;221
Vattenstånds;Jacobaea aquatica;(Hill) G. Gaertn. et al.;VU;54
Flikstånds;Jacobaea erucifolia;(L.) G. Gaertn. et al.;EN;246
Gullstånds;Jacobaea paludosa;(L.) G. Gaertn. et al.;VU;440
Sommarfibbla;Leontodon hispidus;L.;NT;565
Brunkrissla;Pentanema conyzae;(Griess.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.;EN;52
Vitnoppa;Pseudognaphalium luteoalbum;(L.) Hilliard & B. L. Burtt;EN;199
Loppört;Pulicaria vulgaris;Gaertn.;RE;8
Svinrot;Scorzonera humilis;L.;NT;1066
Ängsskära;Serratula tinctoria;L.;NT;488
Toppmaskros;Taraxacum biformatum;H. Lindb.;EN;1
Liten kärrmaskros;Taraxacum litorale;Raunk.;NT;31
Svarttandad maskros;Taraxacum duplidentifrons;Dahlst.;VU;17
Dahls maskros;Taraxacum dahlii;Dahlst.;EN;2
Glappmaskros;Taraxacum discretum;H. Øllg.;EN;15
Solmaskros;Taraxacum dissimile;Dahlst.;CR;2
Karelsk maskros;Taraxacum isthmicola;H. Lindb.;EN;1
Slickmaskros;Taraxacum linguatifrons;Markl.;EN;21
Murmaskros;Taraxacum pallidilateritium;M. P. Christ.;DD;13
